tail,state_a,state_b,n_a,n_b,n_intersection,n_union,jaccard
top,Alabama,Alaska,9,5,0,14,0.0
top,Alabama,Arizona,9,9,0,18,0.0
top,Alabama,Arkansas,9,8,2,15,0.13333333333333333
top,Alabama,California,9,10,2,17,0.11764705882352941
top,Alabama,Colorado,9,8,2,15,0.13333333333333333
top,Alabama,Connecticut,9,8,0,17,0.0
top,Alabama,DC,9,4,0,13,0.0
top,Alabama,Delaware,9,5,0,14,0.0
top,Alabama,Florida,9,10,1,18,0.05555555555555555
top,Alabama,Georgia,9,9,2,16,0.125
top,Alabama,Hawaii,9,6,1,14,0.07142857142857142
top,Alabama,Idaho,9,7,0,16,0.0
top,Alabama,Illinois,9,9,0,18,0.0
top,Alabama,Indiana,9,9,0,18,0.0
top,Alabama,Iowa,9,8,0,17,0.0
top,Alabama,Kansas,9,8,0,17,0.0
top,Alabama,Kentucky,9,8,3,14,0.21428571428571427
top,Alabama,Louisiana,9,8,0,17,0.0
top,Alabama,Maine,9,6,0,15,0.0
top,Alabama,Maryland,9,8,2,15,0.13333333333333333
top,Alabama,Massachusetts,9,8,1,16,0.0625
top,Alabama,Michigan,9,9,0,18,0.0
top,Alabama,Minnesota,9,9,1,17,0.058823529411764705
top,Alabama,Mississippi,9,7,1,15,0.06666666666666667
top,Alabama,Missouri,9,9,2,16,0.125
top,Alabama,Montana,9,6,0,15,0.0
top,Alabama,Nebraska,9,7,0,16,0.0
top,Alabama,Nevada,9,7,2,14,0.14285714285714285
top,Alabama,New Hampshire,9,7,1,15,0.06666666666666667
top,Alabama,New Jersey,9,9,0,18,0.0
top,Alabama,New Mexico,9,7,1,15,0.06666666666666667
top,Alabama,New York,9,9,0,18,0.0
top,Alabama,North Carolina,9,9,1,17,0.058823529411764705
top,Alabama,North Dakota,9,6,0,15,0.0
top,Alabama,Ohio,9,9,1,17,0.058823529411764705
top,Alabama,Oklahoma,9,8,2,15,0.13333333333333333
top,Alabama,Oregon,9,8,0,17,0.0
top,Alabama,Pennsylvania,9,9,1,17,0.058823529411764705
top,Alabama,Rhode Island,9,6,0,15,0.0
top,Alabama,South Carolina,9,9,2,16,0.125
top,Alabama,South Dakota,9,6,0,15,0.0
top,Alabama,Tennessee,9,9,0,18,0.0
top,Alabama,Texas,9,10,2,17,0.11764705882352941
top,Alabama,Utah,9,8,1,16,0.0625
top,Alabama,Vermont,9,6,0,15,0.0
top,Alabama,Virginia,9,9,1,17,0.058823529411764705
top,Alabama,Washington,9,9,1,17,0.058823529411764705
top,Alabama,West Virginia,9,6,0,15,0.0
top,Alabama,Wisconsin,9,9,0,18,0.0
top,Alabama,Wyoming,9,5,1,13,0.07692307692307693
top,Alaska,Arizona,5,9,0,14,0.0
top,Alaska,Arkansas,5,8,0,13,0.0
top,Alaska,California,5,10,0,15,0.0
top,Alaska,Colorado,5,8,0,13,0.0
top,Alaska,Connecticut,5,8,0,13,0.0
top,Alaska,DC,5,4,0,9,0.0
top,Alaska,Delaware,5,5,0,10,0.0
top,Alaska,Florida,5,10,0,15,0.0
top,Alaska,Georgia,5,9,0,14,0.0
top,Alaska,Hawaii,5,6,0,11,0.0
top,Alaska,Idaho,5,7,0,12,0.0
top,Alaska,Illinois,5,9,0,14,0.0
top,Alaska,Indiana,5,9,0,14,0.0
top,Alaska,Iowa,5,8,0,13,0.0
top,Alaska,Kansas,5,8,0,13,0.0
top,Alaska,Kentucky,5,8,0,13,0.0
top,Alaska,Louisiana,5,8,0,13,0.0
top,Alaska,Maine,5,6,0,11,0.0
top,Alaska,Maryland,5,8,0,13,0.0
top,Alaska,Massachusetts,5,8,0,13,0.0
top,Alaska,Michigan,5,9,0,14,0.0
top,Alaska,Minnesota,5,9,0,14,0.0
top,Alaska,Mississippi,5,7,0,12,0.0
top,Alaska,Missouri,5,9,0,14,0.0
top,Alaska,Montana,5,6,0,11,0.0
top,Alaska,Nebraska,5,7,0,12,0.0
top,Alaska,Nevada,5,7,0,12,0.0
top,Alaska,New Hampshire,5,7,1,11,0.09090909090909091
top,Alaska,New Jersey,5,9,0,14,0.0
top,Alaska,New Mexico,5,7,0,12,0.0
top,Alaska,New York,5,9,0,14,0.0
top,Alaska,North Carolina,5,9,0,14,0.0
top,Alaska,North Dakota,5,6,0,11,0.0
top,Alaska,Ohio,5,9,0,14,0.0
top,Alaska,Oklahoma,5,8,0,13,0.0
top,Alaska,Oregon,5,8,0,13,0.0
top,Alaska,Pennsylvania,5,9,0,14,0.0
top,Alaska,Rhode Island,5,6,0,11,0.0
top,Alaska,South Carolina,5,9,0,14,0.0
top,Alaska,South Dakota,5,6,0,11,0.0
top,Alaska,Tennessee,5,9,0,14,0.0
top,Alaska,Texas,5,10,0,15,0.0
top,Alaska,Utah,5,8,0,13,0.0
top,Alaska,Vermont,5,6,0,11,0.0
top,Alaska,Virginia,5,9,0,14,0.0
top,Alaska,Washington,5,9,0,14,0.0
top,Alaska,West Virginia,5,6,0,11,0.0
top,Alaska,Wisconsin,5,9,0,14,0.0
top,Alaska,Wyoming,5,5,0,10,0.0
top,Arizona,Arkansas,9,8,0,17,0.0
top,Arizona,California,9,10,1,18,0.05555555555555555
top,Arizona,Colorado,9,8,0,17,0.0
top,Arizona,Connecticut,9,8,1,16,0.0625
top,Arizona,DC,9,4,0,13,0.0
top,Arizona,Delaware,9,5,0,14,0.0
top,Arizona,Florida,9,10,2,17,0.11764705882352941
top,Arizona,Georgia,9,9,1,17,0.058823529411764705
top,Arizona,Hawaii,9,6,1,14,0.07142857142857142
top,Arizona,Idaho,9,7,1,15,0.06666666666666667
top,Arizona,Illinois,9,9,0,18,0.0
top,Arizona,Indiana,9,9,0,18,0.0
top,Arizona,Iowa,9,8,0,17,0.0
top,Arizona,Kansas,9,8,2,15,0.13333333333333333
top,Arizona,Kentucky,9,8,0,17,0.0
top,Arizona,Louisiana,9,8,2,15,0.13333333333333333
top,Arizona,Maine,9,6,0,15,0.0
top,Arizona,Maryland,9,8,0,17,0.0
top,Arizona,Massachusetts,9,8,0,17,0.0
top,Arizona,Michigan,9,9,0,18,0.0
top,Arizona,Minnesota,9,9,0,18,0.0
top,Arizona,Mississippi,9,7,1,15,0.06666666666666667
top,Arizona,Missouri,9,9,2,16,0.125
top,Arizona,Montana,9,6,1,14,0.07142857142857142
top,Arizona,Nebraska,9,7,1,15,0.06666666666666667
top,Arizona,Nevada,9,7,0,16,0.0
top,Arizona,New Hampshire,9,7,0,16,0.0
top,Arizona,New Jersey,9,9,0,18,0.0
top,Arizona,New Mexico,9,7,1,15,0.06666666666666667
top,Arizona,New York,9,9,0,18,0.0
top,Arizona,North Carolina,9,9,1,17,0.058823529411764705
top,Arizona,North Dakota,9,6,0,15,0.0
top,Arizona,Ohio,9,9,1,17,0.058823529411764705
top,Arizona,Oklahoma,9,8,0,17,0.0
top,Arizona,Oregon,9,8,1,16,0.0625
top,Arizona,Pennsylvania,9,9,1,17,0.058823529411764705
top,Arizona,Rhode Island,9,6,1,14,0.07142857142857142
top,Arizona,South Carolina,9,9,2,16,0.125
top,Arizona,South Dakota,9,6,0,15,0.0
top,Arizona,Tennessee,9,9,2,16,0.125
top,Arizona,Texas,9,10,1,18,0.05555555555555555
top,Arizona,Utah,9,8,0,17,0.0
top,Arizona,Vermont,9,6,0,15,0.0
top,Arizona,Virginia,9,9,2,16,0.125
top,Arizona,Washington,9,9,0,18,0.0
top,Arizona,West Virginia,9,6,0,15,0.0
top,Arizona,Wisconsin,9,9,1,17,0.058823529411764705
top,Arizona,Wyoming,9,5,0,14,0.0
top,Arkansas,California,8,10,2,16,0.125
top,Arkansas,Colorado,8,8,2,14,0.14285714285714285
top,Arkansas,Connecticut,8,8,1,15,0.06666666666666667
top,Arkansas,DC,8,4,0,12,0.0
top,Arkansas,Delaware,8,5,2,11,0.18181818181818182
top,Arkansas,Florida,8,10,1,17,0.058823529411764705
top,Arkansas,Georgia,8,9,3,14,0.21428571428571427
top,Arkansas,Hawaii,8,6,0,14,0.0
top,Arkansas,Idaho,8,7,1,14,0.07142857142857142
top,Arkansas,Illinois,8,9,0,17,0.0
top,Arkansas,Indiana,8,9,1,16,0.0625
top,Arkansas,Iowa,8,8,1,15,0.06666666666666667
top,Arkansas,Kansas,8,8,1,15,0.06666666666666667
top,Arkansas,Kentucky,8,8,4,12,0.3333333333333333
top,Arkansas,Louisiana,8,8,1,15,0.06666666666666667
top,Arkansas,Maine,8,6,0,14,0.0
top,Arkansas,Maryland,8,8,3,13,0.23076923076923078
top,Arkansas,Massachusetts,8,8,2,14,0.14285714285714285
top,Arkansas,Michigan,8,9,0,17,0.0
top,Arkansas,Minnesota,8,9,2,15,0.13333333333333333
top,Arkansas,Mississippi,8,7,2,13,0.15384615384615385
top,Arkansas,Missouri,8,9,2,15,0.13333333333333333
top,Arkansas,Montana,8,6,0,14,0.0
top,Arkansas,Nebraska,8,7,1,14,0.07142857142857142
top,Arkansas,Nevada,8,7,1,14,0.07142857142857142
top,Arkansas,New Hampshire,8,7,0,15,0.0
top,Arkansas,New Jersey,8,9,0,17,0.0
top,Arkansas,New Mexico,8,7,0,15,0.0
top,Arkansas,New York,8,9,0,17,0.0
top,Arkansas,North Carolina,8,9,3,14,0.21428571428571427
top,Arkansas,North Dakota,8,6,0,14,0.0
top,Arkansas,Ohio,8,9,3,14,0.21428571428571427
top,Arkansas,Oklahoma,8,8,3,13,0.23076923076923078
top,Arkansas,Oregon,8,8,0,16,0.0
top,Arkansas,Pennsylvania,8,9,1,16,0.0625
top,Arkansas,Rhode Island,8,6,1,13,0.07692307692307693
top,Arkansas,South Carolina,8,9,2,15,0.13333333333333333
top,Arkansas,South Dakota,8,6,1,13,0.07692307692307693
top,Arkansas,Tennessee,8,9,1,16,0.0625
top,Arkansas,Texas,8,10,2,16,0.125
top,Arkansas,Utah,8,8,2,14,0.14285714285714285
top,Arkansas,Vermont,8,6,1,13,0.07692307692307693
top,Arkansas,Virginia,8,9,0,17,0.0
top,Arkansas,Washington,8,9,1,16,0.0625
top,Arkansas,West Virginia,8,6,0,14,0.0
top,Arkansas,Wisconsin,8,9,1,16,0.0625
top,Arkansas,Wyoming,8,5,0,13,0.0
top,California,Colorado,10,8,1,17,0.058823529411764705
top,California,Connecticut,10,8,1,17,0.058823529411764705
top,California,DC,10,4,1,13,0.07692307692307693
top,California,Delaware,10,5,0,15,0.0
top,California,Florida,10,10,0,20,0.0
top,California,Georgia,10,9,0,19,0.0
top,California,Hawaii,10,6,2,14,0.14285714285714285
top,California,Idaho,10,7,1,16,0.0625
top,California,Illinois,10,9,0,19,0.0
top,California,Indiana,10,9,1,18,0.05555555555555555
top,California,Iowa,10,8,0,18,0.0
top,California,Kansas,10,8,0,18,0.0
top,California,Kentucky,10,8,1,17,0.058823529411764705
top,California,Louisiana,10,8,1,17,0.058823529411764705
top,California,Maine,10,6,1,15,0.06666666666666667
top,California,Maryland,10,8,2,16,0.125
top,California,Massachusetts,10,8,1,17,0.058823529411764705
top,California,Michigan,10,9,1,18,0.05555555555555555
top,California,Minnesota,10,9,1,18,0.05555555555555555
top,California,Mississippi,10,7,0,17,0.0
top,California,Missouri,10,9,2,17,0.11764705882352941
top,California,Montana,10,6,0,16,0.0
top,California,Nebraska,10,7,0,17,0.0
top,California,Nevada,10,7,1,16,0.0625
top,California,New Hampshire,10,7,1,16,0.0625
top,California,New Jersey,10,9,2,17,0.11764705882352941
top,California,New Mexico,10,7,2,15,0.13333333333333333
top,California,New York,10,9,2,17,0.11764705882352941
top,California,North Carolina,10,9,3,16,0.1875
top,California,North Dakota,10,6,0,16,0.0
top,California,Ohio,10,9,1,18,0.05555555555555555
top,California,Oklahoma,10,8,1,17,0.058823529411764705
top,California,Oregon,10,8,2,16,0.125
top,California,Pennsylvania,10,9,2,17,0.11764705882352941
top,California,Rhode Island,10,6,0,16,0.0
top,California,South Carolina,10,9,2,17,0.11764705882352941
top,California,South Dakota,10,6,1,15,0.06666666666666667
top,California,Tennessee,10,9,0,19,0.0
top,California,Texas,10,10,3,17,0.17647058823529413
top,California,Utah,10,8,1,17,0.058823529411764705
top,California,Vermont,10,6,1,15,0.06666666666666667
top,California,Virginia,10,9,1,18,0.05555555555555555
top,California,Washington,10,9,4,15,0.26666666666666666
top,California,West Virginia,10,6,0,16,0.0
top,California,Wisconsin,10,9,1,18,0.05555555555555555
top,California,Wyoming,10,5,0,15,0.0
top,Colorado,Connecticut,8,8,1,15,0.06666666666666667
top,Colorado,DC,8,4,0,12,0.0
top,Colorado,Delaware,8,5,1,12,0.08333333333333333
top,Colorado,Florida,8,10,1,17,0.058823529411764705
top,Colorado,Georgia,8,9,1,16,0.0625
top,Colorado,Hawaii,8,6,0,14,0.0
top,Colorado,Idaho,8,7,2,13,0.15384615384615385
top,Colorado,Illinois,8,9,2,15,0.13333333333333333
top,Colorado,Indiana,8,9,1,16,0.0625
top,Colorado,Iowa,8,8,1,15,0.06666666666666667
top,Colorado,Kansas,8,8,1,15,0.06666666666666667
top,Colorado,Kentucky,8,8,2,14,0.14285714285714285
top,Colorado,Louisiana,8,8,0,16,0.0
top,Colorado,Maine,8,6,1,13,0.07692307692307693
top,Colorado,Maryland,8,8,1,15,0.06666666666666667
top,Colorado,Massachusetts,8,8,1,15,0.06666666666666667
top,Colorado,Michigan,8,9,1,16,0.0625
top,Colorado,Minnesota,8,9,1,16,0.0625
top,Colorado,Mississippi,8,7,0,15,0.0
top,Colorado,Missouri,8,9,0,17,0.0
top,Colorado,Montana,8,6,1,13,0.07692307692307693
top,Colorado,Nebraska,8,7,1,14,0.07142857142857142
top,Colorado,Nevada,8,7,0,15,0.0
top,Colorado,New Hampshire,8,7,0,15,0.0
top,Colorado,New Jersey,8,9,0,17,0.0
top,Colorado,New Mexico,8,7,0,15,0.0
top,Colorado,New York,8,9,0,17,0.0
top,Colorado,North Carolina,8,9,1,16,0.0625
top,Colorado,North Dakota,8,6,0,14,0.0
top,Colorado,Ohio,8,9,2,15,0.13333333333333333
top,Colorado,Oklahoma,8,8,1,15,0.06666666666666667
top,Colorado,Oregon,8,8,1,15,0.06666666666666667
top,Colorado,Pennsylvania,8,9,2,15,0.13333333333333333
top,Colorado,Rhode Island,8,6,0,14,0.0
top,Colorado,South Carolina,8,9,1,16,0.0625
top,Colorado,South Dakota,8,6,0,14,0.0
top,Colorado,Tennessee,8,9,1,16,0.0625
top,Colorado,Texas,8,10,1,17,0.058823529411764705
top,Colorado,Utah,8,8,0,16,0.0
top,Colorado,Vermont,8,6,0,14,0.0
top,Colorado,Virginia,8,9,0,17,0.0
top,Colorado,Washington,8,9,1,16,0.0625
top,Colorado,West Virginia,8,6,0,14,0.0
top,Colorado,Wisconsin,8,9,1,16,0.0625
top,Colorado,Wyoming,8,5,2,11,0.18181818181818182
top,Connecticut,DC,8,4,1,11,0.09090909090909091
top,Connecticut,Delaware,8,5,1,12,0.08333333333333333
top,Connecticut,Florida,8,10,0,18,0.0
top,Connecticut,Georgia,8,9,1,16,0.0625
top,Connecticut,Hawaii,8,6,0,14,0.0
top,Connecticut,Idaho,8,7,1,14,0.07142857142857142
top,Connecticut,Illinois,8,9,3,14,0.21428571428571427
top,Connecticut,Indiana,8,9,2,15,0.13333333333333333
top,Connecticut,Iowa,8,8,3,13,0.23076923076923078
top,Connecticut,Kansas,8,8,0,16,0.0
top,Connecticut,Kentucky,8,8,0,16,0.0
top,Connecticut,Louisiana,8,8,0,16,0.0
top,Connecticut,Maine,8,6,1,13,0.07692307692307693
top,Connecticut,Maryland,8,8,0,16,0.0
top,Connecticut,Massachusetts,8,8,1,15,0.06666666666666667
top,Connecticut,Michigan,8,9,1,16,0.0625
top,Connecticut,Minnesota,8,9,1,16,0.0625
top,Connecticut,Mississippi,8,7,0,15,0.0
top,Connecticut,Missouri,8,9,0,17,0.0
top,Connecticut,Montana,8,6,2,12,0.16666666666666666
top,Connecticut,Nebraska,8,7,3,12,0.25
top,Connecticut,Nevada,8,7,0,15,0.0
top,Connecticut,New Hampshire,8,7,3,12,0.25
top,Connecticut,New Jersey,8,9,1,16,0.0625
top,Connecticut,New Mexico,8,7,0,15,0.0
top,Connecticut,New York,8,9,3,14,0.21428571428571427
top,Connecticut,North Carolina,8,9,1,16,0.0625
top,Connecticut,North Dakota,8,6,0,14,0.0
top,Connecticut,Ohio,8,9,3,14,0.21428571428571427
top,Connecticut,Oklahoma,8,8,0,16,0.0
top,Connecticut,Oregon,8,8,1,15,0.06666666666666667
top,Connecticut,Pennsylvania,8,9,3,14,0.21428571428571427
top,Connecticut,Rhode Island,8,6,2,12,0.16666666666666666
top,Connecticut,South Carolina,8,9,0,17,0.0
top,Connecticut,South Dakota,8,6,0,14,0.0
top,Connecticut,Tennessee,8,9,0,17,0.0
top,Connecticut,Texas,8,10,1,17,0.058823529411764705
top,Connecticut,Utah,8,8,0,16,0.0
top,Connecticut,Vermont,8,6,1,13,0.07692307692307693
top,Connecticut,Virginia,8,9,0,17,0.0
top,Connecticut,Washington,8,9,2,15,0.13333333333333333
top,Connecticut,West Virginia,8,6,0,14,0.0
top,Connecticut,Wisconsin,8,9,2,15,0.13333333333333333
top,Connecticut,Wyoming,8,5,1,12,0.08333333333333333
top,DC,Delaware,4,5,0,9,0.0
top,DC,Florida,4,10,0,14,0.0
top,DC,Georgia,4,9,1,12,0.08333333333333333
top,DC,Hawaii,4,6,0,10,0.0
top,DC,Idaho,4,7,0,11,0.0
top,DC,Illinois,4,9,0,13,0.0
top,DC,Indiana,4,9,0,13,0.0
top,DC,Iowa,4,8,0,12,0.0
top,DC,Kansas,4,8,0,12,0.0
top,DC,Kentucky,4,8,0,12,0.0
top,DC,Louisiana,4,8,1,11,0.09090909090909091
top,DC,Maine,4,6,0,10,0.0
top,DC,Maryland,4,8,0,12,0.0
top,DC,Massachusetts,4,8,0,12,0.0
top,DC,Michigan,4,9,0,13,0.0
top,DC,Minnesota,4,9,0,13,0.0
top,DC,Mississippi,4,7,0,11,0.0
top,DC,Missouri,4,9,0,13,0.0
top,DC,Montana,4,6,0,10,0.0
top,DC,Nebraska,4,7,0,11,0.0
top,DC,Nevada,4,7,0,11,0.0
top,DC,New Hampshire,4,7,1,10,0.1
top,DC,New Jersey,4,9,1,12,0.08333333333333333
top,DC,New Mexico,4,7,0,11,0.0
top,DC,New York,4,9,1,12,0.08333333333333333
top,DC,North Carolina,4,9,0,13,0.0
top,DC,North Dakota,4,6,0,10,0.0
top,DC,Ohio,4,9,0,13,0.0
top,DC,Oklahoma,4,8,0,12,0.0
top,DC,Oregon,4,8,1,11,0.09090909090909091
top,DC,Pennsylvania,4,9,1,12,0.08333333333333333
top,DC,Rhode Island,4,6,0,10,0.0
top,DC,South Carolina,4,9,0,13,0.0
top,DC,South Dakota,4,6,0,10,0.0
top,DC,Tennessee,4,9,0,13,0.0
top,DC,Texas,4,10,1,13,0.07692307692307693
top,DC,Utah,4,8,0,12,0.0
top,DC,Vermont,4,6,0,10,0.0
top,DC,Virginia,4,9,0,13,0.0
top,DC,Washington,4,9,1,12,0.08333333333333333
top,DC,West Virginia,4,6,0,10,0.0
top,DC,Wisconsin,4,9,0,13,0.0
top,DC,Wyoming,4,5,0,9,0.0
top,Delaware,Florida,5,10,1,14,0.07142857142857142
top,Delaware,Georgia,5,9,1,13,0.07692307692307693
top,Delaware,Hawaii,5,6,0,11,0.0
top,Delaware,Idaho,5,7,0,12,0.0
top,Delaware,Illinois,5,9,1,13,0.07692307692307693
top,Delaware,Indiana,5,9,0,14,0.0
top,Delaware,Iowa,5,8,0,13,0.0
top,Delaware,Kansas,5,8,0,13,0.0
top,Delaware,Kentucky,5,8,2,11,0.18181818181818182
top,Delaware,Louisiana,5,8,0,13,0.0
top,Delaware,Maine,5,6,0,11,0.0
top,Delaware,Maryland,5,8,1,12,0.08333333333333333
top,Delaware,Massachusetts,5,8,2,11,0.18181818181818182
top,Delaware,Michigan,5,9,0,14,0.0
top,Delaware,Minnesota,5,9,0,14,0.0
top,Delaware,Mississippi,5,7,0,12,0.0
top,Delaware,Missouri,5,9,1,13,0.07692307692307693
top,Delaware,Montana,5,6,0,11,0.0
top,Delaware,Nebraska,5,7,1,11,0.09090909090909091
top,Delaware,Nevada,5,7,0,12,0.0
top,Delaware,New Hampshire,5,7,0,12,0.0
top,Delaware,New Jersey,5,9,1,13,0.07692307692307693
top,Delaware,New Mexico,5,7,0,12,0.0
top,Delaware,New York,5,9,0,14,0.0
top,Delaware,North Carolina,5,9,0,14,0.0
top,Delaware,North Dakota,5,6,0,11,0.0
top,Delaware,Ohio,5,9,1,13,0.07692307692307693
top,Delaware,Oklahoma,5,8,2,11,0.18181818181818182
top,Delaware,Oregon,5,8,0,13,0.0
top,Delaware,Pennsylvania,5,9,1,13,0.07692307692307693
top,Delaware,Rhode Island,5,6,0,11,0.0
top,Delaware,South Carolina,5,9,0,14,0.0
top,Delaware,South Dakota,5,6,0,11,0.0
top,Delaware,Tennessee,5,9,0,14,0.0
top,Delaware,Texas,5,10,0,15,0.0
top,Delaware,Utah,5,8,1,12,0.08333333333333333
top,Delaware,Vermont,5,6,0,11,0.0
top,Delaware,Virginia,5,9,1,13,0.07692307692307693
top,Delaware,Washington,5,9,0,14,0.0
top,Delaware,West Virginia,5,6,1,10,0.1
top,Delaware,Wisconsin,5,9,0,14,0.0
top,Delaware,Wyoming,5,5,0,10,0.0
top,Florida,Georgia,10,9,2,17,0.11764705882352941
top,Florida,Hawaii,10,6,0,16,0.0
top,Florida,Idaho,10,7,0,17,0.0
top,Florida,Illinois,10,9,0,19,0.0
top,Florida,Indiana,10,9,0,19,0.0
top,Florida,Iowa,10,8,0,18,0.0
top,Florida,Kansas,10,8,1,17,0.058823529411764705
top,Florida,Kentucky,10,8,3,15,0.2
top,Florida,Louisiana,10,8,0,18,0.0
top,Florida,Maine,10,6,0,16,0.0
top,Florida,Maryland,10,8,0,18,0.0
top,Florida,Massachusetts,10,8,0,18,0.0
top,Florida,Michigan,10,9,0,19,0.0
top,Florida,Minnesota,10,9,0,19,0.0
top,Florida,Mississippi,10,7,1,16,0.0625
top,Florida,Missouri,10,9,1,18,0.05555555555555555
top,Florida,Montana,10,6,1,15,0.06666666666666667
top,Florida,Nebraska,10,7,1,16,0.0625
top,Florida,Nevada,10,7,1,16,0.0625
top,Florida,New Hampshire,10,7,0,17,0.0
top,Florida,New Jersey,10,9,0,19,0.0
top,Florida,New Mexico,10,7,1,16,0.0625
top,Florida,New York,10,9,0,19,0.0
top,Florida,North Carolina,10,9,0,19,0.0
top,Florida,North Dakota,10,6,0,16,0.0
top,Florida,Ohio,10,9,1,18,0.05555555555555555
top,Florida,Oklahoma,10,8,1,17,0.058823529411764705
top,Florida,Oregon,10,8,1,17,0.058823529411764705
top,Florida,Pennsylvania,10,9,1,18,0.05555555555555555
top,Florida,Rhode Island,10,6,0,16,0.0
top,Florida,South Carolina,10,9,4,15,0.26666666666666666
top,Florida,South Dakota,10,6,0,16,0.0
top,Florida,Tennessee,10,9,2,17,0.11764705882352941
top,Florida,Texas,10,10,2,18,0.1111111111111111
top,Florida,Utah,10,8,0,18,0.0
top,Florida,Vermont,10,6,0,16,0.0
top,Florida,Virginia,10,9,1,18,0.05555555555555555
top,Florida,Washington,10,9,0,19,0.0
top,Florida,West Virginia,10,6,0,16,0.0
top,Florida,Wisconsin,10,9,0,19,0.0
top,Florida,Wyoming,10,5,0,15,0.0
top,Georgia,Hawaii,9,6,1,14,0.07142857142857142
top,Georgia,Idaho,9,7,0,16,0.0
top,Georgia,Illinois,9,9,0,18,0.0
top,Georgia,Indiana,9,9,1,17,0.058823529411764705
top,Georgia,Iowa,9,8,0,17,0.0
top,Georgia,Kansas,9,8,0,17,0.0
top,Georgia,Kentucky,9,8,3,14,0.21428571428571427
top,Georgia,Louisiana,9,8,2,15,0.13333333333333333
top,Georgia,Maine,9,6,0,15,0.0
top,Georgia,Maryland,9,8,1,16,0.0625
top,Georgia,Massachusetts,9,8,0,17,0.0
top,Georgia,Michigan,9,9,0,18,0.0
top,Georgia,Minnesota,9,9,0,18,0.0
top,Georgia,Mississippi,9,7,0,16,0.0
top,Georgia,Missouri,9,9,2,16,0.125
top,Georgia,Montana,9,6,0,15,0.0
top,Georgia,Nebraska,9,7,1,15,0.06666666666666667
top,Georgia,Nevada,9,7,1,15,0.06666666666666667
top,Georgia,New Hampshire,9,7,0,16,0.0
top,Georgia,New Jersey,9,9,0,18,0.0
top,Georgia,New Mexico,9,7,0,16,0.0
top,Georgia,New York,9,9,0,18,0.0
top,Georgia,North Carolina,9,9,3,15,0.2
top,Georgia,North Dakota,9,6,0,15,0.0
top,Georgia,Ohio,9,9,0,18,0.0
top,Georgia,Oklahoma,9,8,2,15,0.13333333333333333
top,Georgia,Oregon,9,8,0,17,0.0
top,Georgia,Pennsylvania,9,9,2,16,0.125
top,Georgia,Rhode Island,9,6,0,15,0.0
top,Georgia,South Carolina,9,9,2,16,0.125
top,Georgia,South Dakota,9,6,0,15,0.0
top,Georgia,Tennessee,9,9,2,16,0.125
top,Georgia,Texas,9,10,3,16,0.1875
top,Georgia,Utah,9,8,1,16,0.0625
top,Georgia,Vermont,9,6,0,15,0.0
top,Georgia,Virginia,9,9,1,17,0.058823529411764705
top,Georgia,Washington,9,9,1,17,0.058823529411764705
top,Georgia,West Virginia,9,6,0,15,0.0
top,Georgia,Wisconsin,9,9,0,18,0.0
top,Georgia,Wyoming,9,5,0,14,0.0
top,Hawaii,Idaho,6,7,0,13,0.0
top,Hawaii,Illinois,6,9,0,15,0.0
top,Hawaii,Indiana,6,9,1,14,0.07142857142857142
top,Hawaii,Iowa,6,8,1,13,0.07692307692307693
top,Hawaii,Kansas,6,8,1,13,0.07692307692307693
top,Hawaii,Kentucky,6,8,0,14,0.0
top,Hawaii,Louisiana,6,8,0,14,0.0
top,Hawaii,Maine,6,6,0,12,0.0
top,Hawaii,Maryland,6,8,0,14,0.0
top,Hawaii,Massachusetts,6,8,0,14,0.0
top,Hawaii,Michigan,6,9,0,15,0.0
top,Hawaii,Minnesota,6,9,0,15,0.0
top,Hawaii,Mississippi,6,7,0,13,0.0
top,Hawaii,Missouri,6,9,2,13,0.15384615384615385
top,Hawaii,Montana,6,6,0,12,0.0
top,Hawaii,Nebraska,6,7,0,13,0.0
top,Hawaii,Nevada,6,7,1,12,0.08333333333333333
top,Hawaii,New Hampshire,6,7,0,13,0.0
top,Hawaii,New Jersey,6,9,1,14,0.07142857142857142
top,Hawaii,New Mexico,6,7,1,12,0.08333333333333333
top,Hawaii,New York,6,9,1,14,0.07142857142857142
top,Hawaii,North Carolina,6,9,1,14,0.07142857142857142
top,Hawaii,North Dakota,6,6,0,12,0.0
top,Hawaii,Ohio,6,9,0,15,0.0
top,Hawaii,Oklahoma,6,8,2,12,0.16666666666666666
top,Hawaii,Oregon,6,8,1,13,0.07692307692307693
top,Hawaii,Pennsylvania,6,9,2,13,0.15384615384615385
top,Hawaii,Rhode Island,6,6,0,12,0.0
top,Hawaii,South Carolina,6,9,1,14,0.07142857142857142
top,Hawaii,South Dakota,6,6,0,12,0.0
top,Hawaii,Tennessee,6,9,1,14,0.07142857142857142
top,Hawaii,Texas,6,10,1,15,0.06666666666666667
top,Hawaii,Utah,6,8,0,14,0.0
top,Hawaii,Vermont,6,6,0,12,0.0
top,Hawaii,Virginia,6,9,2,13,0.15384615384615385
top,Hawaii,Washington,6,9,1,14,0.07142857142857142
top,Hawaii,West Virginia,6,6,0,12,0.0
top,Hawaii,Wisconsin,6,9,0,15,0.0
top,Hawaii,Wyoming,6,5,0,11,0.0
top,Idaho,Illinois,7,9,3,13,0.23076923076923078
top,Idaho,Indiana,7,9,3,13,0.23076923076923078
top,Idaho,Iowa,7,8,3,12,0.25
